id,type,x,y,z,equivalence_class,stationary,in_degree,out_degree,undirected_degree,in_degree_norm,out_degree_norm,undirected_degree_norm
19,person,5831.877993743679,8005.030465614983,33.34127911310237,E0,0.000895038679765016,75,94,91,0.22796352583586627,0.6861313868613139,0.2765957446808511
20,person,142.87917211068702,7292.763358833868,16.628873612022378,E0,0.0009689372881018382,37,68,63,0.11246200607902736,0.49635036496350365,0.19148936170212766
21,person,8095.281929657436,5772.877484922084,14.505574979679944,E0,0.0009743188449467149,78,85,90,0.23708206686930092,0.6204379562043796,0.2735562310030395
22,person,4384.160782928004,4080.1818081483434,36.605063182372355,E0,0.0008183503696084487,112,116,118,0.3404255319148936,0.8467153284671532,0.3586626139817629
23,person,4177.229136343885,7528.465665974061,33.73099228127561,E0,0.0008373368220909163,71,105,97,0.21580547112462006,0.7664233576642335,0.2948328267477204
24,person,77.62581865603747,1074.783808761437,8.653670915094073,E0,0.000561764865346712,35,105,80,0.10638297872340426,0.7664233576642335,0.24316109422492402
25,person,6421.622654824652,1076.7060335973954,13.826930362393073,E0,0.0010100844126527673,90,94,108,0.2735562310030395,0.6861313868613139,0.3282674772036474
26,person,4687.0821026248195,3389.513679523448,32.191985966130105,E0,0.0008473464048190826,119,118,127,0.3617021276595745,0.8613138686131386,0.3860182370820669
27,person,5213.909315683145,6997.917445721297,33.57306036456985,E0,0.0008740146202797808,80,92,95,0.24316109422492402,0.6715328467153284,0.2887537993920973
28,person,3230.5402329144395,7613.7987137966,32.73371267045054,E0,0.0011499719373353446,82,79,91,0.24924012158054712,0.5766423357664233,0.2765957446808511
29,person,3777.705428498862,1011.971887264902,21.308637468346134,E0,0.0006726582978490903,74,120,102,0.22492401215805471,0.8759124087591241,0.3100303951367781
30,person,1216.576766074605,4184.6676284272935,34.47340584369463,E0,0.0012100343390067528,69,62,74,0.20972644376899696,0.45255474452554745,0.22492401215805471
31,person,5160.721001559895,765.7981926053958,17.533544521272333,E0,0.0007589573304728806,91,123,122,0.2765957446808511,0.8978102189781022,0.3708206686930091
32,person,1005.6033429622656,6560.99220567776,29.16227509591852,E0,0.0011854425212794516,63,75,76,0.19148936170212766,0.5474452554744526,0.23100303951367782
33,person,2958.4288645384395,3467.748734375533,38.50827538810188,E0,0.0008151710473813447,98,114,123,0.2978723404255319,0.8321167883211679,0.3738601823708207
34,person,4737.482886706097,8959.10589990646,28.421921234120067,E0,0.0007649320614733781,57,94,87,0.17325227963525835,0.6861313868613139,0.26443768996960487
35,person,9234.911112114083,1871.2463214556708,3.8052902480311697,E0,0.0006349328218193615,34,101,77,0.1033434650455927,0.7372262773722628,0.23404255319148937
36,person,1090.5097531661067,1737.9723129624404,16.884917815032857,E0,0.0006692191761975457,54,106,91,0.1641337386018237,0.7737226277372263,0.2765957446808511
37,person,5092.732587367641,5727.409704158852,33.836591249779346,E0,0.0010965863071725522,77,64,79,0.23404255319148937,0.46715328467153283,0.24012158054711247
38,person,2091.688911054541,8474.636076403465,22.882235744742975,E0,0.0011950056549921413,64,77,80,0.1945288753799392,0.5620437956204379,0.24316109422492402
39,person,9590.738172179785,9733.473129405773,10.31434624740792,E0,0.0006284462259855254,28,84,69,0.0851063829787234,0.6131386861313869,0.20972644376899696
40,person,7420.480856321861,5158.451761619946,16.82779274756927,E0,0.0009804604340290693,98,97,110,0.2978723404255319,0.708029197080292,0.3343465045592705
41,person,5727.40409407818,7360.949101538219,32.90989869483397,E0,0.0008992119069860885,83,96,95,0.25227963525835867,0.7007299270072993,0.2887537993920973
42,person,7892.132850546684,6766.653947194337,20.73357936792393,E0,0.001024682524682186,79,81,91,0.24012158054711247,0.5912408759124088,0.2765957446808511
43,person,8457.733651265024,7797.214448125867,21.19804076082387,E0,0.0009841533503717574,68,85,88,0.2066869300911854,0.6204379562043796,0.2674772036474164
44,person,5448.825506904089,4739.927628355077,30.23332333746397,E0,0.0008735510892186802,88,90,96,0.2674772036474164,0.656934306569343,0.2917933130699088
45,person,6389.309297331741,9874.380981027787,26.278506991629307,E0,0.0007750669340550741,54,86,83,0.1641337386018237,0.6277372262773723,0.25227963525835867
46,person,4915.473598748452,5502.206752527987,34.939185517070996,E0,0.0008990283841204724,75,81,90,0.22796352583586627,0.5912408759124088,0.2735562310030395
47,person,9526.52016144546,9058.585181663302,12.313919523785833,E0,0.000695875625730542,36,84,71,0.1094224924012158,0.6131386861313869,0.21580547112462006
48,person,2173.5976046552073,5969.105165233228,42.251214810828905,E0,0.0010514244863967079,77,88,93,0.23404255319148937,0.6423357664233577,0.2826747720364742
49,person,8696.557616919976,3243.1221229290572,6.707817121185331,E0,0.0008660050104374731,60,92,88,0.182370820668693,0.6715328467153284,0.2674772036474164
50,person,2238.3864110815575,7913.162606203492,27.479267740776255,E0,0.0012041592624862218,73,80,86,0.22188449848024316,0.583941605839416,0.2613981762917933
51,person,3877.672170780083,8492.456287407009,28.664480702094732,E0,0.0008951689351500635,62,97,91,0.1884498480243161,0.708029197080292,0.2765957446808511
52,person,6550.99768124592,415.9672553853155,10.878068572165787,E0,0.001050634981485705,78,75,95,0.23708206686930092,0.5474452554744526,0.2887537993920973
53,person,6469.27449485338,1466.592770704328,14.957962087578728,E0,0.0009539056180532103,98,111,121,0.2978723404255319,0.8102189781021898,0.3677811550151976
54,person,7493.298949731232,5342.697790454061,16.893879796704383,E0,0.0009898354358934547,93,97,108,0.2826747720364742,0.708029197080292,0.3282674772036474
55,person,3427.1050964788574,6422.045225642248,40.32351037846681,E0,0.0010996443496457899,79,74,85,0.24012158054711247,0.5401459854014599,0.25835866261398177
56,person,2711.3838991872476,7899.617263821358,29.446727027881693,E0,0.0011580860384816933,78,76,86,0.23708206686930092,0.5547445255474452,0.2613981762917933
57,person,7069.067657332953,3342.485355548682,15.844722246616254,E0,0.0010095528980013674,106,105,121,0.3221884498480243,0.7664233576642335,0.3677811550151976
58,person,7858.031773580784,2789.1360908820097,10.246889749344536,E0,0.0010004275616948507,88,104,107,0.2674772036474164,0.7591240875912408,0.3252279635258359
59,person,3807.111639465657,5813.188934231275,41.42378213453309,E0,0.0008598914370116951,73,87,92,0.22188449848024316,0.635036496350365,0.2796352583586626
60,person,1762.7440454454456,4790.9368725956465,41.98566896789266,E0,0.0009485478401310284,75,89,90,0.22796352583586627,0.6496350364963503,0.2735562310030395
61,person,1442.95887540299,6836.967103102939,31.16931414496426,E0,0.001163962261268032,78,80,84,0.23708206686930092,0.583941605839416,0.2553191489361702
62,person,7085.256588422635,7066.78551442634,27.534073588594723,E0,0.0009330228203756904,88,97,106,0.2674772036474164,0.708029197080292,0.3221884498480243
63,person,2934.554864747938,2498.032393955261,30.91454074598921,E0,0.0010954291335821837,88,82,102,0.2674772036474164,0.5985401459854015,0.3100303951367781
64,person,8499.79410226241,8768.448539438778,22.092592115811794,E0,0.0009895226215382523,50,72,73,0.1519756838905775,0.5255474452554745,0.22188449848024316
65,person,488.350633703728,8146.930005459507,15.201054251189555,E0,0.001007923370288784,44,68,67,0.1337386018237082,0.49635036496350365,0.20364741641337386
66,person,979.5026628663296,2585.085182470206,21.30712021753581,E0,0.0009440144588087731,62,78,84,0.1884498480243161,0.5693430656934306,0.2553191489361702
67,person,5193.863752662947,3890.461289596728,30.46288387745791,E0,0.0009017781911704698,109,101,110,0.331306990881459,0.7372262773722628,0.3343465045592705
68,person,4049.037830413159,842.2998119149249,20.150743610552485,E0,0.0006888695036639913,76,120,105,0.23100303951367782,0.8759124087591241,0.3191489361702128
69,person,9818.213781854172,946.4356954266472,1.9856049362592016,E0,0.0004555309880592436,1,137,67,0.00303951367781155,1.0,0.20364741641337386
70,person,7385.738306365337,1252.6604836455049,9.807966935510295,E0,0.0011235537728046352,82,88,93,0.24924012158054712,0.6423357664233577,0.2826747720364742
71,person,1824.88473363,1723.7908667974111,20.97375830182212,E0,0.0007049940345091966,59,111,98,0.17933130699088146,0.8102189781021898,0.2978723404255319
72,person,7280.872617015582,9399.87900163643,28.311060814561504,E0,0.0008269205616786759,52,80,79,0.1580547112462006,0.583941605839416,0.24012158054711247
73,person,1550.88416307929,4347.555638027787,38.58606033988504,E0,0.0009684239628396782,76,80,88,0.23100303951367782,0.583941605839416,0.2674772036474164
74,person,3740.733892820891,3084.5445736624897,34.7748780690823,E0,0.0008025972992707183,106,134,126,0.3221884498480243,0.9781021897810219,0.3829787234042553
75,person,5367.959033300149,8172.970516603447,32.72452513207185,E0,0.0008796880626859569,64,94,88,0.1945288753799392,0.6861313868613139,0.2674772036474164
76,person,5427.1929530110065,7868.684498546718,33.191187954976584,E0,0.000879107840003141,67,97,95,0.20364741641337386,0.708029197080292,0.2887537993920973
77,person,7582.958420514201,5734.987300123685,17.711040696937367,E0,0.001037578025052026,87,85,89,0.26443768996960487,0.6204379562043796,0.270516717325228
78,person,2500.377944626916,3469.7703993627706,37.8705285046819,E0,0.0008301279811996647,92,108,120,0.2796352583586626,0.7883211678832117,0.364741641337386
79,person,1349.2728995455927,8558.049620211115,18.451342017844187,E0,0.0011849060069803773,56,68,74,0.1702127659574468,0.49635036496350365,0.22492401215805471
80,person,2113.6021742765543,2958.108382783937,32.01594756314249,E0,0.0008124729561215143,85,113,113,0.25835866261398177,0.8248175182481752,0.3434650455927052
81,person,6279.122651259105,4084.9188757318666,22.767730609003767,E0,0.001143439503846169,105,77,96,0.3191489361702128,0.5620437956204379,0.2917933130699088
82,person,6154.539520381366,1708.837558573254,17.472629743283527,E0,0.0009436485193591805,108,118,130,0.3282674772036474,0.8613138686131386,0.3951367781155015
83,person,9760.509202661253,6403.650099129271,6.79126996193435,E0,0.0007718352286029244,45,83,73,0.13677811550151975,0.6058394160583942,0.22188449848024316
84,person,4198.556667390878,2185.758443613005,28.132148859933636,E0,0.0007678926725723755,93,128,113,0.2826747720364742,0.9343065693430657,0.3434650455927052
85,person,9392.146486455633,7783.007769013681,12.846713775042783,E0,0.0007831871680138168,47,89,79,0.14285714285714285,0.6496350364963503,0.24012158054711247
86,person,7764.954559742127,283.7257072467858,6.139292215422861,E0,0.0008733368366940818,53,77,76,0.16109422492401215,0.5620437956204379,0.23100303951367782
87,person,4894.10089515098,1936.957490473673,24.54362660464116,E0,0.0008905776908266143,107,114,119,0.3252279635258359,0.8321167883211679,0.3617021276595745
88,person,8347.527982755493,1604.4044730936423,6.397989032623407,E0,0.0008845677863996905,58,89,85,0.1762917933130699,0.6496350364963503,0.25835866261398177
89,person,5965.428438643836,3317.0148233469654,23.51260118639104,E0,0.0010682805106782378,123,93,112,0.3738601823708207,0.6788321167883211,0.3404255319148936
90,person,7573.594154910109,8680.653929480313,29.466057611724786,E0,0.0009773000910649665,62,82,83,0.1884498480243161,0.5985401459854015,0.25227963525835867
91,person,3020.341573521784,368.08608678229547,16.573160009266964,E0,0.0006260525028255299,57,107,94,0.17325227963525835,0.781021897810219,0.2857142857142857
92,person,3049.522723154484,7093.593732226547,36.194369723318395,E0,0.0011376916201207318,94,82,101,0.2857142857142857,0.5985401459854015,0.3069908814589666
93,person,3466.0020794591696,433.2031453552454,17.5558358132241,E0,0.0006564743219810076,63,113,96,0.19148936170212766,0.8248175182481752,0.2917933130699088
94,person,6699.593584087949,2663.213116151538,16.989853948106326,E0,0.0010051486004994954,110,105,119,0.3343465045592705,0.7664233576642335,0.3617021276595745
95,person,9671.863858839326,1741.641415276357,2.6927710653821144,E0,0.0005236088189677872,12,108,70,0.0364741641337386,0.7883211678832117,0.2127659574468085
96,person,4753.170703984644,5152.653065027338,35.93919836996264,E0,0.0008329270497648513,77,93,91,0.23404255319148937,0.6788321167883211,0.2765957446808511
97,person,1484.311622477449,5913.537466887356,37.81540271475476,E0,0.001016977660378082,71,87,90,0.21580547112462006,0.635036496350365,0.2735562310030395
98,person,8309.345781761114,2192.6219946234683,7.313141809233804,E0,0.0009512698222642359,68,95,91,0.2066869300911854,0.6934306569343066,0.2765957446808511
99,person,7472.407810031918,5934.45957789404,19.28946654733513,E0,0.0010894867546417223,89,79,88,0.270516717325228,0.5766423357664233,0.2674772036474164
100,person,6211.941702317468,5613.637419587409,26.365658996785843,E0,0.0009805619953784162,92,88,90,0.2796352583586626,0.6423357664233577,0.2735562310030395
101,person,5957.894295027658,152.70613641947926,11.981295400941118,E0,0.0007905667060775422,74,110,106,0.22492401215805471,0.8029197080291971,0.3221884498480243
102,person,9035.304475642395,647.6378178050179,3.2296337854216115,E0,0.000632167066343038,25,89,64,0.07598784194528875,0.6496350364963503,0.1945288753799392
103,person,3229.246506421855,9189.494814272255,22.893493947961485,E0,0.0008953294590984204,59,91,87,0.17933130699088146,0.6642335766423357,0.26443768996960487
104,person,6037.779117364431,8537.321494756297,32.9536880746143,E0,0.0009652826879202165,68,79,84,0.2066869300911854,0.5766423357664233,0.2553191489361702
105,person,1325.579023896407,4810.290694942004,38.043485861597325,E0,0.0010130965356347135,71,80,82,0.21580547112462006,0.583941605839416,0.24924012158054712
106,person,4037.7506092484914,5394.5229453601105,40.83802879345477,E0,0.0008847686380272745,76,97,96,0.23100303951367782,0.708029197080292,0.2917933130699088
107,person,2658.1163318626545,5450.369646570112,45.56272722343471,E0,0.0009566093108204672,76,97,95,0.23100303951367782,0.708029197080292,0.2887537993920973
108,person,6645.466954220741,2900.5784404098513,17.86794356214133,E0,0.0009878865512893294,115,107,124,0.3495440729483283,0.781021897810219,0.3768996960486322
109,person,3936.9390065880248,449.58122928664415,17.795982540623232,E0,0.0006823023601626312,68,119,96,0.2066869300911854,0.8686131386861314,0.2917933130699088
110,person,2444.3711679895696,9752.078241136947,17.167845522027342,E0,0.0008239467778284408,46,82,77,0.1398176291793313,0.5985401459854015,0.23404255319148937
111,person,2317.4271625272227,2379.048326245443,28.149030115870993,E0,0.0007906577033712951,79,114,112,0.24012158054711247,0.8321167883211679,0.3404255319148936
112,person,3387.2969938498186,2135.595433962173,28.68181905407548,E0,0.0008150553483438159,82,110,108,0.24924012158054712,0.8029197080291971,0.3282674772036474
113,person,7519.081918687663,595.1116655133703,7.680455193822073,E0,0.0011099239661929577,71,74,78,0.21580547112462006,0.5401459854014599,0.23708206686930092
114,person,9639.370915299414,1264.0198258037328,2.4768354514661666,E0,0.0005453550313171949,11,107,62,0.03343465045592705,0.781021897810219,0.1884498480243161
115,person,2294.0185937234337,1467.3282712889834,21.39879679961394,E0,0.0006761791674881279,62,116,100,0.1884498480243161,0.8467153284671532,0.303951367781155
116,person,4246.8641816672025,4518.582933087102,38.73828384313707,E0,0.0008094744570187767,90,111,107,0.2735562310030395,0.8102189781021898,0.3252279635258359
117,person,2253.2581204821,4683.437855510552,44.49503434198962,E0,0.0010824484681075505,85,80,87,0.25835866261398177,0.583941605839416,0.26443768996960487
118,person,1444.0407552127942,7264.699913870487,27.81219294332869,E0,0.0012019957856127198,76,73,78,0.23100303951367782,0.5328467153284672,0.23708206686930092
119,person,3698.094129440098,1557.8748713788027,24.817494928307795,E0,0.0007006944565209,78,121,108,0.23708206686930092,0.8832116788321168,0.3282674772036474
120,person,8858.022258667981,8522.600197999278,18.797590943905256,E0,0.0008745890657950951,51,79,78,0.15501519756838905,0.5766423357664233,0.23708206686930092
121,person,5803.111518465652,3997.4688204256527,26.19012579325895,E0,0.0010363348730303037,111,88,101,0.3373860182370821,0.6423357664233577,0.3069908814589666
122,person,7101.170593863738,4080.833012944745,16.78430678192179,E0,0.001043483202930167,104,92,109,0.3161094224924012,0.6715328467153284,0.331306990881459
123,person,4058.8889054290976,8185.363971855244,30.61861125222475,E0,0.0008490423220417999,64,101,90,0.1945288753799392,0.7372262773722628,0.2735562310030395
124,person,9037.16467358602,113.8315737856266,2.7003022007971524,E0,0.0005396697454191393,13,106,61,0.03951367781155015,0.7737226277372263,0.18541033434650456
125,person,6466.660487018239,4381.831367891495,21.888813369949524,E0,0.000993740312816008,107,87,105,0.3252279635258359,0.635036496350365,0.3191489361702128
126,person,2169.716566389729,4493.417646416589,43.46028697379165,E0,0.0009191797767784479,84,95,98,0.2553191489361702,0.6934306569343066,0.2978723404255319
127,person,6680.647691743908,2618.217789720483,17.008898474840887,E0,0.0010030612594409518,110,104,118,0.3343465045592705,0.7591240875912408,0.3586626139817629
128,person,8317.307627349539,3737.485105887276,8.922327792377288,E0,0.001395747384918795,81,65,83,0.24620060790273557,0.4744525547445255,0.25227963525835867
129,person,7420.879847945513,9624.676350475853,26.329388366274657,E0,0.0007967921850903512,50,80,79,0.1519756838905775,0.583941605839416,0.24012158054711247
130,person,4807.972005165021,2082.206920488645,25.613730936662396,E0,0.0008671645682927806,108,119,121,0.3282674772036474,0.8686131386861314,0.3677811550151976
131,person,8431.404572285515,385.7355942414353,4.378883817401767,E0,0.0006935845287635267,40,84,72,0.12158054711246201,0.6131386861313869,0.2188449848024316
132,person,929.9675973082412,6402.426285119297,29.386035700490805,E0,0.0012152225428294448,58,70,72,0.1762917933130699,0.5109489051094891,0.2188449848024316
133,person,6923.869471101085,7812.471265670643,31.522682668939193,E0,0.0009260836822163336,79,95,98,0.24012158054711247,0.6934306569343066,0.2978723404255319
134,person,6028.947702571535,9178.408134762662,30.566690488948108,E0,0.0008986069104560204,64,76,84,0.1945288753799392,0.5547445255474452,0.2553191489361702
135,person,3802.333436235507,9765.95178977592,21.20783417959527,E0,0.0007787563295265658,47,90,81,0.14285714285714285,0.656934306569343,0.24620060790273557
136,person,5788.736516936221,6962.528039559691,32.065664441215155,E0,0.0008793699365726732,77,95,97,0.23404255319148937,0.6934306569343066,0.2948328267477204
137,person,220.36427349609644,6710.4991826184905,20.133893997517195,E0,0.0012301516851167028,42,55,57,0.1276595744680851,0.40145985401459855,0.17325227963525835
138,person,7256.112925637121,3367.736843613593,14.650360415463105,E0,0.0009834545299280146,103,103,118,0.3130699088145897,0.7518248175182481,0.3586626139817629
139,person,7684.088603318384,1490.5258383996488,8.970874010442955,E0,0.001039363447412367,76,91,94,0.23100303951367782,0.6642335766423357,0.2857142857142857
140,person,299.75677513404906,7221.372616925412,18.334246189848496,E0,0.0010275365112796422,41,67,63,0.12462006079027356,0.48905109489051096,0.19148936170212766
141,person,7211.014996241318,2293.098066874889,13.050365628450836,E0,0.0010257087828791686,99,107,112,0.3009118541033435,0.781021897810219,0.3404255319148936
142,person,9680.128743540943,988.0773421617662,2.23500602918114,E0,0.0005114473346718661,7,124,66,0.02127659574468085,0.9051094890510949,0.2006079027355623
143,person,5100.273992244757,8380.28194060154,31.738152225363788,E0,0.0008443182833358812,62,95,87,0.1884498480243161,0.6934306569343066,0.26443768996960487
144,person,1610.052966225689,1247.1660120085492,16.972279043996085,E0,0.0006574705654719152,56,111,92,0.1702127659574468,0.8102189781021898,0.2796352583586626
145,person,1711.3946112735523,1686.6836947847096,20.138914669254387,E0,0.0006999541921149783,57,111,95,0.17325227963525835,0.8102189781021898,0.2887537993920973
146,person,3089.9501083353975,2302.941372821011,29.65683482768291,E0,0.0008942892354594576,83,103,107,0.25227963525835867,0.7518248175182481,0.3252279635258359
147,person,5712.85205609639,7867.547628275001,33.307864442469615,E0,0.0008823456519079454,76,96,90,0.23100303951367782,0.7007299270072993,0.2735562310030395
148,person,997.1985392199612,8049.987104878494,19.14915120012005,E0,0.0010679907768356598,56,72,73,0.1702127659574468,0.5255474452554745,0.22188449848024316
149,person,1421.3356982070236,1445.485595967605,17.129440531965002,E0,0.0006653308491738466,54,109,95,0.1641337386018237,0.7956204379562044,0.2887537993920973
150,person,2258.9026007014936,4669.975919872779,44.47419128821638,E0,0.001087839346051475,85,79,87,0.25835866261398177,0.5766423357664233,0.26443768996960487
151,person,705.9685322684262,9256.466769653634,11.913980345919711,E0,0.0009929476747000678,38,61,58,0.11550151975683891,0.44525547445255476,0.1762917933130699
152,person,8339.479818722137,3155.6947281568127,8.226071938963823,E0,0.0009196439027515363,74,98,99,0.22492401215805471,0.7153284671532847,0.3009118541033435
153,person,8911.431478668774,9082.104431480666,17.741986131270856,E0,0.000808270143767561,45,79,71,0.13677811550151975,0.5766423357664233,0.21580547112462006
154,person,1594.772365324182,821.5057562332528,14.617288042502969,E0,0.0006009968185686412,49,112,88,0.14893617021276595,0.8175182481751825,0.2674772036474164
155,person,1575.8740847318863,8866.871842450879,18.005788208126344,E0,0.001429447984638273,53,55,68,0.16109422492401215,0.40145985401459855,0.2066869300911854
156,person,8498.627400733325,1046.3381243871706,5.116332892288061,E0,0.0007959207136408081,49,82,77,0.14893617021276595,0.5985401459854015,0.23404255319148937
157,person,3202.818940056421,128.49741494738055,15.441181148356254,E0,0.0006120685670211749,56,109,94,0.1702127659574468,0.7956204379562044,0.2857142857142857
158,person,3846.9642601653463,7919.1053174629615,31.67511003117071,E0,0.0008781588839149308,66,99,94,0.2006079027355623,0.7226277372262774,0.2857142857142857
159,person,8545.254429140214,248.06576184789657,3.898860409425267,E0,0.0006582271108524682,35,87,68,0.10638297872340426,0.635036496350365,0.2066869300911854
160,person,9974.981182402244,4228.877139584247,3.166008708472326,E0,0.0005928292521629145,26,96,74,0.0790273556231003,0.7007299270072993,0.22492401215805471
161,person,1061.3742046335374,3216.129347747915,26.43967929228903,E0,0.0008709493854206411,70,85,89,0.2127659574468085,0.6204379562043796,0.270516717325228
162,person,3793.7275552839146,4569.309170259801,41.68872716008039,E0,0.0008147200647104097,97,112,110,0.2948328267477204,0.8175182481751825,0.3343465045592705
163,person,5514.5107322111335,9737.06119155603,25.940487659806102,E0,0.0014215499212082725,56,51,65,0.1702127659574468,0.3722627737226277,0.19756838905775076
164,person,6690.359117238894,8948.744575058457,31.882335137344352,E0,0.001043652643155167,65,69,79,0.19756838905775076,0.5036496350364964,0.24012158054711247
165,person,5012.4604478587335,6179.501231970847,34.37406292695977,E0,0.0009441778056725508,76,82,88,0.23100303951367782,0.5985401459854015,0.2674772036474164
166,person,2282.7588941299905,4600.65568994869,44.33057164910752,E0,0.0009487366714270888,86,89,96,0.2613981762917933,0.6496350364963503,0.2917933130699088
167,person,3528.7828016629765,1871.7831705884269,26.89841077393347,E0,0.0007359982362311092,81,121,109,0.24620060790273557,0.8832116788321168,0.331306990881459
168,person,2998.9442355338992,9214.112512560445,22.01341511919688,E0,0.0008860249450077986,56,87,80,0.1702127659574468,0.635036496350365,0.24316109422492402
169,person,597.0514408705618,386.8715762922293,8.641250903006437,E0,0.0005569247018455374,38,108,79,0.11550151975683891,0.7883211678832117,0.24012158054711247
170,person,9960.833873819063,2068.7886954554733,2.293245935324082,E0,0.00046024639686259935,5,120,69,0.015197568389057751,0.8759124087591241,0.20972644376899696
171,person,9925.945838319967,5601.470932163927,4.592583917299046,E0,0.0007150218018537983,41,90,75,0.12462006079027356,0.656934306569343,0.22796352583586627
172,person,6071.981980190533,1185.901804749494,15.88956328295426,E0,0.0009213408217068934,96,114,120,0.2917933130699088,0.8321167883211679,0.364741641337386
173,person,4822.230273159207,3165.9485280706035,30.51661522761381,E0,0.0008742091759598797,119,112,123,0.3617021276595745,0.8175182481751825,0.3738601823708207
174,person,3897.148319558557,9203.722290703354,24.754997389381348,E0,0.0008156334582480145,57,96,87,0.17325227963525835,0.7007299270072993,0.26443768996960487
175,person,6410.2475257168635,7924.449907170044,33.04961457632341,E0,0.0009152809457466949,82,95,97,0.24924012158054712,0.6934306569343066,0.2948328267477204
176,person,143.66981341322082,4032.180527248952,21.367179063262256,E0,0.0007683998708550054,45,89,81,0.13677811550151975,0.6496350364963503,0.24620060790273557
177,person,6255.784465538083,2969.892102647833,20.659966967559985,E0,0.0009966600130601746,120,103,126,0.364741641337386,0.7518248175182481,0.3829787234042553
178,person,4851.535781584,1969.200323669923,24.872122672987985,E0,0.0008962595965524996,107,113,118,0.3252279635258359,0.8248175182481752,0.3586626139817629
179,person,2972.298698460707,2154.6808521313687,28.369078475560652,E0,0.0008327502281840966,79,110,107,0.24012158054711247,0.8029197080291971,0.3252279635258359
180,person,9313.91241305789,9633.156686722628,12.7049272462344,E0,0.0006647296519996314,32,85,71,0.0972644376899696,0.6204379562043796,0.21580547112462006
181,person,8093.240679627502,1920.804472881834,7.883125040636398,E0,0.000920354288982915,70,97,92,0.2127659574468085,0.708029197080292,0.2796352583586626
182,person,2802.122014943054,4912.874319579954,45.82578804940693,E0,0.0009166903365662633,92,101,100,0.2796352583586626,0.7372262773722628,0.303951367781155
183,person,8649.62085595867,2519.326565745935,6.269665750937094,E0,0.0010127635340622964,63,83,80,0.19148936170212766,0.6058394160583942,0.24316109422492402
184,person,3410.824766196844,1258.8844898447503,22.74414271281174,E0,0.0006860352498614854,72,120,102,0.2188449848024316,0.8759124087591241,0.3100303951367781
185,person,2841.0454148539266,9852.814689355915,17.964971758050147,E0,0.000780630922862292,44,84,77,0.1337386018237082,0.6131386861313869,0.23404255319148937
186,person,7889.200318937414,523.8696268076782,6.226776516062314,E0,0.0009198844216096289,55,78,78,0.16717325227963525,0.5693430656934306,0.23708206686930092
