id,type,x,y,z,equivalence_class,stationary,in_degree,out_degree,undirected_degree,in_degree_norm,out_degree_norm,undirected_degree_norm
20,person,142.87917211068702,7292.763358833868,16.628873612022378,E0,0.0010648730380349914,38,68,63,0.12218649517684887,0.3300970873786408,0.20257234726688103
21,person,8095.281929657436,5772.877484922084,14.505574979679944,E0,0.0008863216053520914,56,101,89,0.18006430868167203,0.49029126213592233,0.2861736334405145
22,person,4384.160782928004,4080.1818081483434,36.605063182372355,E0,0.0010772408379374095,161,116,153,0.5176848874598071,0.5631067961165048,0.4919614147909968
23,person,4177.229136343885,7528.465665974061,33.73099228127561,E0,0.0010155528600034123,105,105,98,0.33762057877813506,0.5097087378640777,0.31511254019292606
24,person,77.62581865603747,1074.783808761437,8.653670915094073,E0,0.0006183509814915651,40,105,77,0.12861736334405144,0.5097087378640777,0.24758842443729903
25,person,6421.622654824652,1076.7060335973954,13.826930362393073,E0,0.0007289948097324718,59,130,102,0.18971061093247588,0.6310679611650486,0.3279742765273312
26,person,4687.0821026248195,3389.513679523448,32.191985966130105,E0,0.001089770660093555,154,118,157,0.49517684887459806,0.5728155339805825,0.5048231511254019
27,person,5213.909315683145,6997.917445721297,33.57306036456985,E0,0.0010869844161687343,135,92,109,0.4340836012861736,0.44660194174757284,0.3504823151125402
28,person,3230.5402329144395,7613.7987137966,32.73371267045054,E0,0.0012922860404224715,96,79,91,0.3086816720257235,0.38349514563106796,0.29260450160771706
29,person,3777.705428498862,1011.971887264902,21.308637468346134,E0,0.0008773844922176437,104,120,132,0.33440514469453375,0.5825242718446602,0.42443729903536975
30,person,1216.576766074605,4184.6676284272935,34.47340584369463,E0,0.0013841717162245784,83,62,74,0.26688102893890675,0.30097087378640774,0.2379421221864952
31,person,5160.721001559895,765.7981926053958,17.533544521272333,E0,0.0008597930754062856,95,127,121,0.3054662379421222,0.616504854368932,0.3890675241157556
32,person,1005.6033429622656,6560.99220567776,29.16227509591852,E0,0.0013206089150919994,67,75,77,0.21543408360128619,0.3640776699029126,0.24758842443729903
33,person,2958.4288645384395,3467.748734375533,38.50827538810188,E0,0.0010149653992616652,140,114,128,0.45016077170418006,0.5533980582524272,0.4115755627009646
34,person,4737.482886706097,8959.10589990646,28.421921234120067,E0,0.0008917263946152896,78,94,88,0.2508038585209003,0.4563106796116505,0.2829581993569132
36,person,1090.5097531661067,1737.9723129624404,16.884917815032857,E0,0.0007976317085095802,74,106,91,0.2379421221864952,0.5145631067961165,0.29260450160771706
37,person,5092.732587367641,5727.409704158852,33.836591249779346,E0,0.0013785642602050063,128,64,98,0.4115755627009646,0.3106796116504854,0.31511254019292606
38,person,2091.688911054541,8474.636076403465,22.882235744742975,E0,0.0013283212862189849,66,77,80,0.21221864951768488,0.3737864077669903,0.2572347266881029
39,person,9590.738172179785,9733.473129405773,10.31434624740792,E0,0.0006374644076530436,25,91,66,0.08038585209003216,0.441747572815534,0.21221864951768488
40,person,7420.480856321861,5158.451761619946,16.82779274756927,E0,0.001064080446271685,88,95,101,0.2829581993569132,0.46116504854368934,0.3247588424437299
41,person,5727.40409407818,7360.949101538219,32.90989869483397,E0,0.0010917336495524675,130,96,118,0.4180064308681672,0.46601941747572817,0.37942122186495175
42,person,7892.132850546684,6766.653947194337,20.73357936792393,E0,0.0011488443151849606,86,87,93,0.2765273311897106,0.4223300970873786,0.2990353697749196
43,person,8457.733651265024,7797.214448125867,21.19804076082387,E0,0.0010853091028836146,69,84,86,0.22186495176848875,0.4077669902912621,0.2765273311897106
44,person,5448.825506904089,4739.927628355077,30.23332333746397,E0,0.001117075897367696,132,90,134,0.42443729903536975,0.4368932038834951,0.43086816720257237
45,person,6389.309297331741,9874.380981027787,26.278506991629307,E0,0.00092037817982265,75,86,91,0.24115755627009647,0.4174757281553398,0.29260450160771706
46,person,4915.473598748452,5502.206752527987,34.939185517070996,E0,0.0011597932662920827,131,81,118,0.4212218649517685,0.3932038834951456,0.37942122186495175
47,person,9526.52016144546,9058.585181663302,12.313919523785833,E0,0.0007459605353702498,37,87,71,0.1189710610932476,0.4223300970873786,0.2282958199356913
48,person,2173.5976046552073,5969.105165233228,42.251214810828905,E0,0.0011820358007243233,91,88,93,0.29260450160771706,0.42718446601941745,0.2990353697749196
49,person,8696.557616919976,3243.1221229290572,6.707817121185331,E0,0.0005741366832698517,8,146,64,0.02572347266881029,0.7087378640776699,0.2057877813504823
50,person,2238.3864110815575,7913.162606203492,27.479267740776255,E0,0.0013412923219049023,77,80,86,0.24758842443729903,0.3883495145631068,0.2765273311897106
51,person,3877.672170780083,8492.456287407009,28.664480702094732,E0,0.0010280133757063425,77,97,92,0.24758842443729903,0.470873786407767,0.2958199356913183
52,person,6550.99768124592,415.9672553853155,10.878068572165787,E0,0.0005788266933999768,42,149,99,0.13504823151125403,0.7233009708737864,0.3183279742765273
53,person,6469.27449485338,1466.592770704328,14.957962087578728,E0,0.0008157980534011682,68,112,100,0.21864951768488747,0.5436893203883495,0.3215434083601286
54,person,7493.298949731232,5342.697790454061,16.893879796704383,E0,0.0011053412984812297,92,90,101,0.2958199356913183,0.4368932038834951,0.3247588424437299
55,person,3427.1050964788574,6422.045225642248,40.32351037846681,E0,0.0012908730153396804,112,74,85,0.36012861736334406,0.3592233009708738,0.2733118971061093
56,person,2711.3838991872476,7899.617263821358,29.446727027881693,E0,0.0012932337555361416,85,76,89,0.2733118971061093,0.36893203883495146,0.2861736334405145
57,person,7069.067657332953,3342.485355548682,15.844722246616254,E0,0.0009545526114831726,72,99,96,0.2315112540192926,0.48058252427184467,0.3086816720257235
58,person,7858.031773580784,2789.1360908820097,10.246889749344536,E0,0.0006136673946821182,33,137,87,0.10610932475884244,0.6650485436893204,0.2797427652733119
59,person,3807.111639465657,5813.188934231275,41.42378213453309,E0,0.0011306206521107536,115,87,92,0.36977491961414793,0.4223300970873786,0.2958199356913183
60,person,1762.7440454454456,4790.9368725956465,41.98566896789266,E0,0.0010956120464642209,95,89,90,0.3054662379421222,0.4320388349514563,0.28938906752411575
61,person,1442.95887540299,6836.967103102939,31.16931414496426,E0,0.0012976213966713495,83,80,86,0.26688102893890675,0.3883495145631068,0.2765273311897106
62,person,7085.256588422635,7066.78551442634,27.534073588594723,E0,0.0010882396025951682,114,103,119,0.3665594855305466,0.5,0.38263665594855306
63,person,2934.554864747938,2498.032393955261,30.91454074598921,E0,0.0013392895531914321,127,82,109,0.40836012861736337,0.39805825242718446,0.3504823151125402
64,person,8499.79410226241,8768.448539438778,22.092592115811794,E0,0.0011135191380388975,63,74,77,0.20257234726688103,0.3592233009708738,0.24758842443729903
65,person,488.350633703728,8146.930005459507,15.201054251189555,E0,0.0011087920276820322,45,68,67,0.14469453376205788,0.3300970873786408,0.21543408360128619
66,person,979.5026628663296,2585.085182470206,21.30712021753581,E0,0.00110360618260895,81,78,84,0.2604501607717042,0.3786407766990291,0.27009646302250806
67,person,5193.863752662947,3890.461289596728,30.46288387745791,E0,0.001129256044433299,142,101,144,0.4565916398713826,0.49029126213592233,0.4630225080385852
68,person,4049.037830413159,842.2998119149249,20.150743610552485,E0,0.0008698811933466494,101,120,130,0.3247588424437299,0.5825242718446602,0.4180064308681672
70,person,7385.738306365337,1252.6604836455049,9.807966935510295,E0,0.0005893558481217331,32,150,94,0.10289389067524116,0.7281553398058253,0.3022508038585209
71,person,1824.88473363,1723.7908667974111,20.97375830182212,E0,0.0008566212274520366,88,111,104,0.2829581993569132,0.5388349514563107,0.33440514469453375
72,person,7280.872617015582,9399.87900163643,28.311060814561504,E0,0.0009527313062156075,76,80,85,0.24437299035369775,0.3883495145631068,0.2733118971061093
73,person,1550.88416307929,4347.555638027787,38.58606033988504,E0,0.001131229586809475,97,80,89,0.31189710610932475,0.3883495145631068,0.2861736334405145
74,person,3740.733892820891,3084.5445736624897,34.7748780690823,E0,0.0010222911538951217,148,134,162,0.4758842443729904,0.6504854368932039,0.5209003215434084
75,person,5367.959033300149,8172.970516603447,32.72452513207185,E0,0.0010536613602992392,110,94,92,0.3536977491961415,0.4563106796116505,0.2958199356913183
76,person,5427.1929530110065,7868.684498546718,33.191187954976584,E0,0.0010757021890472089,123,97,99,0.3954983922829582,0.470873786407767,0.3183279742765273
77,person,7582.958420514201,5734.987300123685,17.711040696937367,E0,0.001135317422483664,84,85,95,0.27009646302250806,0.41262135922330095,0.3054662379421222
78,person,2500.377944626916,3469.7703993627706,37.8705285046819,E0,0.0010044846912919331,126,108,122,0.40514469453376206,0.5242718446601942,0.39228295819935693
79,person,1349.2728995455927,8558.049620211115,18.451342017844187,E0,0.0013157795354302364,58,68,74,0.1864951768488746,0.3300970873786408,0.2379421221864952
80,person,2113.6021742765543,2958.108382783937,32.01594756314249,E0,0.0010051000038116278,117,113,114,0.3762057877813505,0.5485436893203883,0.3665594855305466
81,person,6279.122651259105,4084.9188757318666,22.767730609003767,E0,0.0012893523698469852,110,79,122,0.3536977491961415,0.38349514563106796,0.39228295819935693
82,person,6154.539520381366,1708.837558573254,17.472629743283527,E0,0.0009813341694491558,92,110,109,0.2958199356913183,0.5339805825242718,0.3504823151125402
83,person,9760.509202661253,6403.650099129271,6.79126996193435,E0,0.0005925678806272995,16,111,68,0.05144694533762058,0.5388349514563107,0.21864951768488747
84,person,4198.556667390878,2185.758443613005,28.132148859933636,E0,0.0009807259026232385,125,128,142,0.40192926045016075,0.6213592233009708,0.4565916398713826
85,person,9392.146486455633,7783.007769013681,12.846713775042783,E0,0.0007954588479282933,39,88,73,0.12540192926045016,0.42718446601941745,0.2347266881028939
86,person,7764.954559742127,283.7257072467858,6.139292215422861,E0,0.0004872930095084567,7,163,85,0.022508038585209004,0.7912621359223301,0.2733118971061093
87,person,4894.10089515098,1936.957490473673,24.54362660464116,E0,0.0010242021354457326,124,117,139,0.3987138263665595,0.5679611650485437,0.44694533762057875
88,person,8347.527982755493,1604.4044730936423,6.397989032623407,E0,0.0005404047273824558,6,168,76,0.01929260450160772,0.8155339805825242,0.24437299035369775
89,person,5965.428438643836,3317.0148233469654,23.51260118639104,E0,0.0012053334223101188,124,95,120,0.3987138263665595,0.46116504854368934,0.3858520900321543
90,person,7573.594154910109,8680.653929480313,29.466057611724786,E0,0.0011187994126532013,88,83,91,0.2829581993569132,0.4029126213592233,0.29260450160771706
91,person,3020.341573521784,368.08608678229547,16.573160009266964,E0,0.0007898050959363781,87,107,109,0.2797427652733119,0.5194174757281553,0.3504823151125402
92,person,3049.522723154484,7093.593732226547,36.194369723318395,E0,0.001280410735439655,109,82,101,0.3504823151125402,0.39805825242718446,0.3247588424437299
93,person,3466.0020794591696,433.2031453552454,17.5558358132241,E0,0.0008349413145203625,91,113,116,0.29260450160771706,0.5485436893203883,0.3729903536977492
94,person,6699.593584087949,2663.213116151538,16.989853948106326,E0,0.0010048446038532326,83,91,96,0.26688102893890675,0.441747572815534,0.3086816720257235
96,person,4753.170703984644,5152.653065027338,35.93919836996264,E0,0.0010605067865136777,128,93,123,0.4115755627009646,0.45145631067961167,0.3954983922829582
97,person,1484.311622477449,5913.537466887356,37.81540271475476,E0,0.0011386049755127716,82,87,90,0.26366559485530544,0.4223300970873786,0.28938906752411575
98,person,8309.345781761114,2192.6219946234683,7.313141809233804,E0,0.0005522309830186307,10,143,76,0.03215434083601286,0.6941747572815534,0.24437299035369775
99,person,7472.407810031918,5934.45957789404,19.28946654733513,E0,0.0012011104891464122,90,83,98,0.28938906752411575,0.4029126213592233,0.31511254019292606
100,person,6211.941702317468,5613.637419587409,26.365658996785843,E0,0.0011592903836780024,128,90,125,0.4115755627009646,0.4368932038834951,0.40192926045016075
101,person,5957.894295027658,152.70613641947926,11.981295400941118,E0,0.0006064398400603858,53,148,106,0.17041800643086816,0.7184466019417476,0.3408360128617363
103,person,3229.246506421855,9189.494814272255,22.893493947961485,E0,0.00099698275155624,65,91,88,0.2090032154340836,0.441747572815534,0.2829581993569132
104,person,6037.779117364431,8537.321494756297,32.9536880746143,E0,0.001143405851997426,105,79,97,0.33762057877813506,0.38349514563106796,0.31189710610932475
105,person,1325.579023896407,4810.290694942004,38.043485861597325,E0,0.0011375151653231262,83,80,82,0.26688102893890675,0.3883495145631068,0.26366559485530544
106,person,4037.7506092484914,5394.5229453601105,40.83802879345477,E0,0.001106841981637679,120,97,99,0.3858520900321543,0.470873786407767,0.3183279742765273
107,person,2658.1163318626545,5450.369646570112,45.56272722343471,E0,0.0011270453982935662,107,97,95,0.3440514469453376,0.470873786407767,0.3054662379421222
108,person,6645.466954220741,2900.5784404098513,17.86794356214133,E0,0.0010210398378504913,91,100,103,0.29260450160771706,0.4854368932038835,0.3311897106109325
109,person,3936.9390065880248,449.58122928664415,17.795982540623232,E0,0.0008595720193417558,93,120,123,0.2990353697749196,0.5825242718446602,0.3954983922829582
110,person,2444.3711679895696,9752.078241136947,17.167845522027342,E0,0.0009114194646118518,48,82,77,0.15434083601286175,0.39805825242718446,0.24758842443729903
111,person,2317.4271625272227,2379.048326245443,28.149030115870993,E0,0.000958796140872421,109,114,119,0.3504823151125402,0.5533980582524272,0.38263665594855306
112,person,3387.2969938498186,2135.595433962173,28.68181905407548,E0,0.001035394022948568,118,110,131,0.37942122186495175,0.5339805825242718,0.4212218649517685
113,person,7519.081918687663,595.1116655133703,7.680455193822073,E0,0.0005305106114737101,20,158,86,0.06430868167202572,0.7669902912621359,0.2765273311897106
115,person,2294.0185937234337,1467.3282712889834,21.39879679961394,E0,0.0008320412556755328,94,116,111,0.3022508038585209,0.5631067961165048,0.35691318327974275
116,person,4246.8641816672025,4518.582933087102,38.73828384313707,E0,0.0010811233279376365,149,111,138,0.4790996784565916,0.5388349514563107,0.4437299035369775
117,person,2253.2581204821,4683.437855510552,44.49503434198962,E0,0.001281160334265077,113,80,87,0.3633440514469453,0.3883495145631068,0.2797427652733119
118,person,1444.0407552127942,7264.699913870487,27.81219294332869,E0,0.0013371918680987471,78,73,79,0.2508038585209003,0.35436893203883496,0.2540192926045016
119,person,3698.094129440098,1557.8748713788027,24.817494928307795,E0,0.0009071846353566134,109,121,136,0.3504823151125402,0.587378640776699,0.43729903536977494
120,person,8858.022258667981,8522.600197999278,18.797590943905256,E0,0.0009772456344402966,54,83,79,0.17363344051446947,0.4029126213592233,0.2540192926045016
121,person,5803.111518465652,3997.4688204256527,26.19012579325895,E0,0.0011818514834848982,125,90,128,0.40192926045016075,0.4368932038834951,0.4115755627009646
122,person,7101.170593863738,4080.833012944745,16.78430678192179,E0,0.0010784641356371236,88,90,101,0.2829581993569132,0.4368932038834951,0.3247588424437299
123,person,4058.8889054290976,8185.363971855244,30.61861125222475,E0,0.0010041213672854054,85,101,91,0.2733118971061093,0.49029126213592233,0.29260450160771706
125,person,6466.660487018239,4381.831367891495,21.888813369949524,E0,0.0011172792880426465,113,92,121,0.3633440514469453,0.44660194174757284,0.3890675241157556
126,person,2169.716566389729,4493.417646416589,43.46028697379165,E0,0.001087339272158712,111,95,98,0.35691318327974275,0.46116504854368934,0.31511254019292606
127,person,6680.647691743908,2618.217789720483,17.008898474840887,E0,0.0010036398596384136,83,91,96,0.26688102893890675,0.441747572815534,0.3086816720257235
128,person,8317.307627349539,3737.485105887276,8.922327792377288,E0,0.0006262880384625639,32,140,83,0.10289389067524116,0.6796116504854369,0.26688102893890675
129,person,7420.879847945513,9624.676350475853,26.329388366274657,E0,0.0009136372934201564,70,79,85,0.22508038585209003,0.38349514563106796,0.2733118971061093
130,person,4807.972005165021,2082.206920488645,25.613730936662396,E0,0.0009977021892338992,126,121,141,0.40514469453376206,0.587378640776699,0.4533762057877814
132,person,929.9675973082412,6402.426285119297,29.386035700490805,E0,0.0013551140325005063,63,70,73,0.20257234726688103,0.33980582524271846,0.2347266881028939
133,person,6923.869471101085,7812.471265670643,31.522682668939193,E0,0.0010809077083494738,108,95,109,0.34726688102893893,0.46116504854368934,0.3504823151125402
134,person,6028.947702571535,9178.408134762662,30.566690488948108,E0,0.0010671268418061238,90,76,89,0.28938906752411575,0.36893203883495146,0.2861736334405145
135,person,3802.333436235507,9765.95178977592,21.20783417959527,E0,0.0008903614934945906,56,90,82,0.18006430868167203,0.4368932038834951,0.26366559485530544
136,person,5788.736516936221,6962.528039559691,32.065664441215155,E0,0.001119173968205038,133,97,122,0.42765273311897106,0.470873786407767,0.39228295819935693
137,person,220.36427349609644,6710.4991826184905,20.133893997517195,E0,0.001367257031359986,45,55,57,0.14469453376205788,0.2669902912621359,0.1832797427652733
138,person,7256.112925637121,3367.736843613593,14.650360415463105,E0,0.0008430982320312119,62,97,89,0.19935691318327975,0.470873786407767,0.2861736334405145
139,person,7684.088603318384,1490.5258383996488,8.970874010442955,E0,0.000577223953042058,25,149,89,0.08038585209003216,0.7233009708737864,0.2861736334405145
140,person,299.75677513404906,7221.372616925412,18.334246189848496,E0,0.0011306932620854745,42,67,64,0.13504823151125403,0.32524271844660196,0.2057877813504823
141,person,7211.014996241318,2293.098066874889,13.050365628450836,E0,0.0007636232456256169,53,108,90,0.17041800643086816,0.5242718446601942,0.28938906752411575
143,person,5100.273992244757,8380.28194060154,31.738152225363788,E0,0.0010268185333092178,102,95,87,0.3279742765273312,0.46116504854368934,0.2797427652733119
144,person,1610.052966225689,1247.1660120085492,16.972279043996085,E0,0.0007946296114103393,80,111,98,0.2572347266881029,0.5388349514563107,0.31511254019292606
145,person,1711.3946112735523,1686.6836947847096,20.138914669254387,E0,0.000846720996068274,83,111,101,0.26688102893890675,0.5388349514563107,0.3247588424437299
146,person,3089.9501083353975,2302.941372821011,29.65683482768291,E0,0.001116562932547737,121,103,120,0.3890675241157556,0.5,0.3858520900321543
147,person,5712.85205609639,7867.547628275001,33.307864442469615,E0,0.0010762542350551726,123,96,112,0.3954983922829582,0.46601941747572817,0.36012861736334406
148,person,997.1985392199612,8049.987104878494,19.14915120012005,E0,0.0011843873769120808,58,72,73,0.1864951768488746,0.34951456310679613,0.2347266881028939
149,person,1421.3356982070236,1445.485595967605,17.129440531965002,E0,0.0008009854369464698,78,109,98,0.2508038585209003,0.529126213592233,0.31511254019292606
150,person,2258.9026007014936,4669.975919872779,44.47419128821638,E0,0.0012877175291630518,113,79,87,0.3633440514469453,0.38349514563106796,0.2797427652733119
151,person,705.9685322684262,9256.466769653634,11.913980345919711,E0,0.0009771306133013616,36,63,60,0.1157556270096463,0.3058252427184466,0.19292604501607716
152,person,8339.479818722137,3155.6947281568127,8.226071938963823,E0,0.0006017535946391285,20,143,74,0.06430868167202572,0.6941747572815534,0.2379421221864952
153,person,8911.431478668774,9082.104431480666,17.741986131270856,E0,0.0009028907166188059,52,82,74,0.16720257234726688,0.39805825242718446,0.2379421221864952
154,person,1594.772365324182,821.5057562332528,14.617288042502969,E0,0.0007222655825305322,71,111,94,0.2282958199356913,0.5388349514563107,0.3022508038585209
155,person,1575.8740847318863,8866.871842450879,18.005788208126344,E0,0.0015901115698503145,55,55,68,0.17684887459807075,0.2669902912621359,0.21864951768488747
157,person,3202.818940056421,128.49741494738055,15.441181148356254,E0,0.0007772685322641416,87,110,110,0.2797427652733119,0.5339805825242718,0.3536977491961415
158,person,3846.9642601653463,7919.1053174629615,31.67511003117071,E0,0.0010371205098943929,85,99,94,0.2733118971061093,0.48058252427184467,0.3022508038585209
161,person,1061.3742046335374,3216.129347747915,26.43967929228903,E0,0.0010211973454937254,89,85,89,0.2861736334405145,0.41262135922330095,0.2861736334405145
162,person,3793.7275552839146,4569.309170259801,41.68872716008039,E0,0.001024137157511029,145,112,118,0.4662379421221865,0.5436893203883495,0.37942122186495175
163,person,5514.5107322111335,9737.06119155603,25.940487659806102,E0,0.0015995014112376365,71,51,66,0.2282958199356913,0.24757281553398058,0.21221864951768488
164,person,6690.359117238894,8948.744575058457,31.882335137344352,E0,0.001230199065768904,96,69,87,0.3086816720257235,0.33495145631067963,0.2797427652733119
165,person,5012.4604478587335,6179.501231970847,34.37406292695977,E0,0.0012369469238361372,129,82,103,0.41479099678456594,0.39805825242718446,0.3311897106109325
166,person,2282.7588941299905,4600.65568994869,44.33057164910752,E0,0.001124545890079037,115,89,96,0.36977491961414793,0.4320388349514563,0.3086816720257235
167,person,3528.7828016629765,1871.7831705884269,26.89841077393347,E0,0.0009458538859551963,115,121,134,0.36977491961414793,0.587378640776699,0.43086816720257237
168,person,2998.9442355338992,9214.112512560445,22.01341511919688,E0,0.000983120156008927,58,87,80,0.1864951768488746,0.4223300970873786,0.2572347266881029
169,person,597.0514408705618,386.8715762922293,8.641250903006437,E0,0.0006416164901630458,48,109,79,0.15434083601286175,0.529126213592233,0.2540192926045016
171,person,9925.945838319967,5601.470932163927,4.592583917299046,E0,0.0005596157577451824,3,135,60,0.00964630225080386,0.6553398058252428,0.19292604501607716
172,person,6071.981980190533,1185.901804749494,15.88956328295426,E0,0.0008426687745050682,74,108,105,0.2379421221864952,0.5242718446601942,0.33762057877813506
173,person,4822.230273159207,3165.9485280706035,30.51661522761381,E0,0.001122103209064764,149,112,151,0.4790996784565916,0.5436893203883495,0.4855305466237942
174,person,3897.148319558557,9203.722290703354,24.754997389381348,E0,0.0009353789763004922,70,96,87,0.22508038585209003,0.46601941747572817,0.2797427652733119
175,person,6410.2475257168635,7924.449907170044,33.04961457632341,E0,0.0010832306340145795,117,95,113,0.3762057877813505,0.46116504854368934,0.3633440514469453
176,person,143.66981341322082,4032.180527248952,21.367179063262256,E0,0.0008542869143539407,50,89,81,0.1607717041800643,0.4320388349514563,0.2604501607717042
177,person,6255.784465538083,2969.892102647833,20.659966967559985,E0,0.001083780702638405,111,108,118,0.35691318327974275,0.5242718446601942,0.37942122186495175
178,person,4851.535781584,1969.200323669923,24.872122672987985,E0,0.0010306068772434251,124,114,139,0.3987138263665595,0.5533980582524272,0.44694533762057875
179,person,2972.298698460707,2154.6808521313687,28.369078475560652,E0,0.0010419382118115393,115,110,121,0.36977491961414793,0.5339805825242718,0.3890675241157556
180,person,9313.91241305789,9633.156686722628,12.7049272462344,E0,0.0007271667780748324,37,89,70,0.1189710610932476,0.4320388349514563,0.22508038585209003
181,person,8093.240679627502,1920.804472881834,7.883125040636398,E0,0.0005576802143847713,12,145,81,0.03858520900321544,0.7038834951456311,0.2604501607717042
182,person,2802.122014943054,4912.874319579954,45.82578804940693,E0,0.0011358656634972008,128,101,100,0.4115755627009646,0.49029126213592233,0.3215434083601286
183,person,8649.62085595867,2519.326565745935,6.269665750937094,E0,0.0005433337002803125,6,159,71,0.01929260450160772,0.7718446601941747,0.2282958199356913
184,person,3410.824766196844,1258.8844898447503,22.74414271281174,E0,0.0008838352650824351,103,120,125,0.3311897106109325,0.5825242718446602,0.40192926045016075
185,person,2841.0454148539266,9852.814689355915,17.964971758050147,E0,0.0008632515601276046,46,84,77,0.14790996784565916,0.4077669902912621,0.24758842443729903
186,person,7889.200318937414,523.8696268076782,6.226776516062314,E0,0.00048656494651816884,6,164,83,0.01929260450160772,0.7961165048543689,0.26688102893890675
187,person,1818.17670616934,8236.400675044944,23.047682720045387,E0,0.0013317131806574111,69,76,85,0.22186495176848875,0.36893203883495146,0.2733118971061093
188,person,4919.407631421498,8545.302936687933,30.76407541247023,E0,0.0009916116864222596,93,96,88,0.2990353697749196,0.46601941747572817,0.2829581993569132
189,person,5131.944526475769,9147.711992702763,28.55650522502491,E0,0.0009195958678863237,78,87,83,0.2508038585209003,0.4223300970873786,0.26688102893890675
190,person,6391.229503282408,9149.693097328452,31.093993007867873,E0,0.0011047094560138102,94,77,92,0.3022508038585209,0.3737864077669903,0.2958199356913183
192,person,9711.424685211668,9668.33403329083,9.641960032428324,E0,0.0006335056910303014,25,95,66,0.08038585209003216,0.46116504854368934,0.21221864951768488
193,person,9073.402747734655,6433.068199059027,10.7978169527286,E0,0.0007491592118674972,34,97,70,0.10932475884244373,0.470873786407767,0.22508038585209003
195,person,2246.418780911665,9527.793086791706,17.57790985736123,E0,0.0009799825101742077,48,80,76,0.15434083601286175,0.3883495145631068,0.24437299035369775
196,person,4992.914297990564,1462.4642873076975,21.743582992574908,E0,0.0009295302268415922,110,131,132,0.3536977491961415,0.6359223300970874,0.42443729903536975
197,person,3131.7412849645143,3801.936439827475,40.722858753226966,E0,0.001064524641850604,144,117,126,0.4630225080385852,0.5679611650485437,0.40514469453376206
198,person,4933.112022628195,3430.142112401793,30.845565176361184,E0,0.0011237178765786968,149,112,151,0.4790996784565916,0.5436893203883495,0.4855305466237942
199,person,896.8232027296897,3191.944200695568,24.740459466533142,E0,0.0010340807142782018,80,82,83,0.2572347266881029,0.39805825242718446,0.26688102893890675
200,person,1978.9564186486164,7266.823336955303,31.317041506670456,E0,0.0014846964578476667,88,70,85,0.2829581993569132,0.33980582524271846,0.2733118971061093
