id,type,x,y,z,equivalence_class,stationary,in_degree,out_degree,undirected_degree,in_degree_norm,out_degree_norm,undirected_degree_norm
21,person,8095.281929657436,5772.877484922084,14.505574979679944,E0,0.0010386698609374367,74,86,89,0.23417721518987342,0.4195121951219512,0.28164556962025317
22,person,4384.160782928004,4080.1818081483434,36.605063182372355,E0,0.0010040996699979415,151,116,146,0.4778481012658228,0.5658536585365853,0.4620253164556962
23,person,4177.229136343885,7528.465665974061,33.73099228127561,E0,0.0009507881337441268,89,105,97,0.28164556962025317,0.5121951219512195,0.3069620253164557
24,person,77.62581865603747,1074.783808761437,8.653670915094073,E0,0.000591290115730068,36,106,78,0.11392405063291139,0.5170731707317073,0.2468354430379747
25,person,6421.622654824652,1076.7060335973954,13.826930362393073,E0,0.0010137615868480113,75,93,94,0.23734177215189872,0.45365853658536587,0.2974683544303797
26,person,4687.0821026248195,3389.513679523448,32.191985966130105,E0,0.0010499892480981424,153,118,157,0.48417721518987344,0.5756097560975609,0.49683544303797467
27,person,5213.909315683145,6997.917445721297,33.57306036456985,E0,0.0010412831421681094,123,92,97,0.38924050632911394,0.44878048780487806,0.3069620253164557
28,person,3230.5402329144395,7613.7987137966,32.73371267045054,E0,0.001245051997130943,87,79,91,0.27531645569620256,0.3853658536585366,0.2879746835443038
29,person,3777.705428498862,1011.971887264902,21.308637468346134,E0,0.0008415636127379302,101,120,124,0.31962025316455694,0.5853658536585366,0.3924050632911392
30,person,1216.576766074605,4184.6676284272935,34.47340584369463,E0,0.0013153921059223905,76,62,74,0.24050632911392406,0.3024390243902439,0.23417721518987342
31,person,5160.721001559895,765.7981926053958,17.533544521272333,E0,0.0008407378312267455,98,129,126,0.310126582278481,0.6292682926829268,0.3987341772151899
32,person,1005.6033429622656,6560.99220567776,29.16227509591852,E0,0.001278540488020149,64,75,76,0.20253164556962025,0.36585365853658536,0.24050632911392406
33,person,2958.4288645384395,3467.748734375533,38.50827538810188,E0,0.0009666253567725026,126,114,123,0.3987341772151899,0.5560975609756098,0.38924050632911394
34,person,4737.482886706097,8959.10589990646,28.421921234120067,E0,0.0008537470660931454,67,94,88,0.2120253164556962,0.4585365853658537,0.27848101265822783
36,person,1090.5097531661067,1737.9723129624404,16.884917815032857,E0,0.0007540143519694756,66,106,91,0.2088607594936709,0.5170731707317073,0.2879746835443038
37,person,5092.732587367641,5727.409704158852,33.836591249779346,E0,0.0013421966877646256,122,64,83,0.3860759493670886,0.3121951219512195,0.2626582278481013
38,person,2091.688911054541,8474.636076403465,22.882235744742975,E0,0.001287223587838708,65,77,80,0.20569620253164558,0.375609756097561,0.25316455696202533
39,person,9590.738172179785,9733.473129405773,10.31434624740792,E0,0.0006671521275204283,33,91,69,0.10443037974683544,0.44390243902439025,0.21835443037974683
40,person,7420.480856321861,5158.451761619946,16.82779274756927,E0,0.0010578518307383339,98,104,115,0.310126582278481,0.5073170731707317,0.3639240506329114
41,person,5727.40409407818,7360.949101538219,32.90989869483397,E0,0.0010532467498356225,126,96,106,0.3987341772151899,0.4682926829268293,0.33544303797468356
42,person,7892.132850546684,6766.653947194337,20.73357936792393,E0,0.0011198771168389038,94,88,99,0.2974683544303797,0.4292682926829268,0.31329113924050633
43,person,8457.733651265024,7797.214448125867,21.19804076082387,E0,0.0010671882239342973,76,85,89,0.24050632911392406,0.4146341463414634,0.28164556962025317
44,person,5448.825506904089,4739.927628355077,30.23332333746397,E0,0.0010665135853091458,126,90,131,0.3987341772151899,0.43902439024390244,0.41455696202531644
45,person,6389.309297331741,9874.380981027787,26.278506991629307,E0,0.00086655268333247,66,86,85,0.2088607594936709,0.4195121951219512,0.2689873417721519
46,person,4915.473598748452,5502.206752527987,34.939185517070996,E0,0.0011038116881405215,121,81,99,0.3829113924050633,0.3951219512195122,0.31329113924050633
47,person,9526.52016144546,9058.585181663302,12.313919523785833,E0,0.0007419557176016416,39,89,73,0.12341772151898735,0.43414634146341463,0.2310126582278481
48,person,2173.5976046552073,5969.105165233228,42.251214810828905,E0,0.0011384059580069508,82,88,93,0.25949367088607594,0.4292682926829268,0.29430379746835444
49,person,8696.557616919976,3243.1221229290572,6.707817121185331,E0,0.0005297354468067854,17,153,79,0.05379746835443038,0.7463414634146341,0.25
50,person,2238.3864110815575,7913.162606203492,27.479267740776255,E0,0.0012985858971251275,74,80,86,0.23417721518987342,0.3902439024390244,0.2721518987341772
51,person,3877.672170780083,8492.456287407009,28.664480702094732,E0,0.0009658264091821642,66,97,91,0.2088607594936709,0.47317073170731705,0.2879746835443038
52,person,6550.99768124592,415.9672553853155,10.878068572165787,E0,0.0008486615111385138,56,93,81,0.17721518987341772,0.45365853658536587,0.2563291139240506
53,person,6469.27449485338,1466.592770704328,14.957962087578728,E0,0.000950435060721416,81,103,108,0.2563291139240506,0.5024390243902439,0.34177215189873417
54,person,7493.298949731232,5342.697790454061,16.893879796704383,E0,0.0010975786689892968,102,97,112,0.3227848101265823,0.47317073170731705,0.35443037974683544
55,person,3427.1050964788574,6422.045225642248,40.32351037846681,E0,0.0012139406141136466,98,74,85,0.310126582278481,0.36097560975609755,0.2689873417721519
56,person,2711.3838991872476,7899.617263821358,29.446727027881693,E0,0.0012498914786398159,80,76,86,0.25316455696202533,0.37073170731707317,0.2721518987341772
57,person,7069.067657332953,3342.485355548682,15.844722246616254,E0,0.0010044471793563524,92,107,112,0.2911392405063291,0.5219512195121951,0.35443037974683544
58,person,7858.031773580784,2789.1360908820097,10.246889749344536,E0,0.0007047448438703626,43,104,85,0.1360759493670886,0.5073170731707317,0.2689873417721519
59,person,3807.111639465657,5813.188934231275,41.42378213453309,E0,0.001033509097544251,105,87,92,0.3322784810126582,0.424390243902439,0.2911392405063291
60,person,1762.7440454454456,4790.9368725956465,41.98566896789266,E0,0.0010407972763299043,84,89,90,0.26582278481012656,0.43414634146341463,0.2848101265822785
61,person,1442.95887540299,6836.967103102939,31.16931414496426,E0,0.0012555093269737269,79,80,84,0.25,0.3902439024390244,0.26582278481012656
62,person,7085.256588422635,7066.78551442634,27.534073588594723,E0,0.0010660241415399296,113,98,115,0.3575949367088608,0.47804878048780486,0.3639240506329114
63,person,2934.554864747938,2498.032393955261,30.91454074598921,E0,0.0012852477591638496,117,82,102,0.370253164556962,0.4,0.3227848101265823
64,person,8499.79410226241,8768.448539438778,22.092592115811794,E0,0.0010744053547534615,68,72,78,0.21518987341772153,0.35121951219512193,0.2468354430379747
65,person,488.350633703728,8146.930005459507,15.201054251189555,E0,0.0010828494082308418,45,68,67,0.14240506329113925,0.33170731707317075,0.2120253164556962
66,person,979.5026628663296,2585.085182470206,21.30712021753581,E0,0.0010408188595967915,73,78,84,0.2310126582278481,0.3804878048780488,0.26582278481012656
67,person,5193.863752662947,3890.461289596728,30.46288387745791,E0,0.001107566864732867,144,101,144,0.45569620253164556,0.4926829268292683,0.45569620253164556
68,person,4049.037830413159,842.2998119149249,20.150743610552485,E0,0.0008339619579032333,98,120,127,0.310126582278481,0.5853658536585366,0.40189873417721517
70,person,7385.738306365337,1252.6604836455049,9.807966935510295,E0,0.0007358390465867109,45,108,85,0.14240506329113925,0.526829268292683,0.2689873417721519
71,person,1824.88473363,1723.7908667974111,20.97375830182212,E0,0.0008322127421470566,79,111,98,0.25,0.5414634146341464,0.310126582278481
72,person,7280.872617015582,9399.87900163643,28.311060814561504,E0,0.0009376636135828157,71,80,86,0.22468354430379747,0.3902439024390244,0.2721518987341772
73,person,1550.88416307929,4347.555638027787,38.58606033988504,E0,0.0010532513052040548,85,80,88,0.2689873417721519,0.3902439024390244,0.27848101265822783
74,person,3740.733892820891,3084.5445736624897,34.7748780690823,E0,0.0009926745374248724,140,134,147,0.4430379746835443,0.6536585365853659,0.4651898734177215
75,person,5367.959033300149,8172.970516603447,32.72452513207185,E0,0.0010008744714218602,94,94,89,0.2974683544303797,0.4585365853658537,0.28164556962025317
76,person,5427.1929530110065,7868.684498546718,33.191187954976584,E0,0.0010103164757501774,106,97,96,0.33544303797468356,0.47317073170731705,0.3037974683544304
77,person,7582.958420514201,5734.987300123685,17.711040696937367,E0,0.0011243901726176791,93,86,101,0.29430379746835444,0.4195121951219512,0.31962025316455694
78,person,2500.377944626916,3469.7703993627706,37.8705285046819,E0,0.0009762548778679025,118,108,120,0.37341772151898733,0.526829268292683,0.379746835443038
79,person,1349.2728995455927,8558.049620211115,18.451342017844187,E0,0.00127582460244133,57,68,74,0.18037974683544303,0.33170731707317075,0.23417721518987342
80,person,2113.6021742765543,2958.108382783937,32.01594756314249,E0,0.0009529073158445151,109,113,113,0.3449367088607595,0.551219512195122,0.3575949367088608
81,person,6279.122651259105,4084.9188757318666,22.767730609003767,E0,0.0012919414084847471,116,77,114,0.3670886075949367,0.375609756097561,0.36075949367088606
82,person,6154.539520381366,1708.837558573254,17.472629743283527,E0,0.000985089126364565,101,116,120,0.31962025316455694,0.5658536585365853,0.379746835443038
83,person,9760.509202661253,6403.650099129271,6.79126996193435,E0,0.0006535439006801497,27,100,66,0.08544303797468354,0.4878048780487805,0.2088607594936709
84,person,4198.556667390878,2185.758443613005,28.132148859933636,E0,0.0009610438214443923,126,128,143,0.3987341772151899,0.624390243902439,0.4525316455696203
85,person,9392.146486455633,7783.007769013681,12.846713775042783,E0,0.0008521980374494835,47,86,74,0.14873417721518986,0.4195121951219512,0.23417721518987342
86,person,7764.954559742127,283.7257072467858,6.139292215422861,E0,0.0004919333311170192,17,157,86,0.05379746835443038,0.7658536585365854,0.2721518987341772
87,person,4894.10089515098,1936.957490473673,24.54362660464116,E0,0.0010203571486020653,126,114,140,0.3987341772151899,0.5560975609756098,0.4430379746835443
88,person,8347.527982755493,1604.4044730936423,6.397989032623407,E0,0.0005507150483114704,20,151,90,0.06329113924050633,0.7365853658536585,0.2848101265822785
89,person,5965.428438643836,3317.0148233469654,23.51260118639104,E0,0.0011834397847432035,126,95,124,0.3987341772151899,0.4634146341463415,0.3924050632911392
90,person,7573.594154910109,8680.653929480313,29.466057611724786,E0,0.0010748085751307753,84,83,91,0.26582278481012656,0.40487804878048783,0.2879746835443038
91,person,3020.341573521784,368.08608678229547,16.573160009266964,E0,0.0007701315983048521,82,107,107,0.25949367088607594,0.5219512195121951,0.33860759493670883
92,person,3049.522723154484,7093.593732226547,36.194369723318395,E0,0.0012437144298267525,101,82,101,0.31962025316455694,0.4,0.31962025316455694
93,person,3466.0020794591696,433.2031453552454,17.5558358132241,E0,0.0008162837470471225,89,113,112,0.28164556962025317,0.551219512195122,0.35443037974683544
94,person,6699.593584087949,2663.213116151538,16.989853948106326,E0,0.001030980565083689,99,103,110,0.31329113924050633,0.5024390243902439,0.34810126582278483
96,person,4753.170703984644,5152.653065027338,35.93919836996264,E0,0.001028997847382983,118,93,104,0.37341772151898733,0.45365853658536587,0.3291139240506329
97,person,1484.311622477449,5913.537466887356,37.81540271475476,E0,0.0010983513158354234,74,87,90,0.23417721518987342,0.424390243902439,0.2848101265822785
98,person,8309.345781761114,2192.6219946234683,7.313141809233804,E0,0.0005638913805753326,24,151,89,0.0759493670886076,0.7365853658536585,0.28164556962025317
99,person,7472.407810031918,5934.45957789404,19.28946654733513,E0,0.0011865960221265949,100,85,105,0.31645569620253167,0.4146341463414634,0.3322784810126582
100,person,6211.941702317468,5613.637419587409,26.365658996785843,E0,0.001144839128168205,121,88,121,0.3829113924050633,0.4292682926829268,0.3829113924050633
101,person,5957.894295027658,152.70613641947926,11.981295400941118,E0,0.0008084214637395317,65,102,94,0.20569620253164558,0.4975609756097561,0.2974683544303797
103,person,3229.246506421855,9189.494814272255,22.893493947961485,E0,0.0009617530422768559,60,91,87,0.189873417721519,0.44390243902439025,0.27531645569620256
104,person,6037.779117364431,8537.321494756297,32.9536880746143,E0,0.0010940373584380654,94,79,89,0.2974683544303797,0.3853658536585366,0.28164556962025317
105,person,1325.579023896407,4810.290694942004,38.043485861597325,E0,0.0010969160604319963,75,80,82,0.23734177215189872,0.3902439024390244,0.25949367088607594
106,person,4037.7506092484914,5394.5229453601105,40.83802879345477,E0,0.0010603486110862018,113,97,96,0.3575949367088608,0.47317073170731705,0.3037974683544304
107,person,2658.1163318626545,5450.369646570112,45.56272722343471,E0,0.0010586009375838164,98,97,95,0.310126582278481,0.47317073170731705,0.30063291139240506
108,person,6645.466954220741,2900.5784404098513,17.86794356214133,E0,0.0010534421149205398,105,111,113,0.3322784810126582,0.5414634146341464,0.3575949367088608
109,person,3936.9390065880248,449.58122928664415,17.795982540623232,E0,0.0008250810364330429,91,119,115,0.2879746835443038,0.5804878048780487,0.3639240506329114
110,person,2444.3711679895696,9752.078241136947,17.167845522027342,E0,0.0008824388621625142,47,82,77,0.14873417721518986,0.4,0.24367088607594936
111,person,2317.4271625272227,2379.048326245443,28.149030115870993,E0,0.0009334508094443173,103,114,112,0.3259493670886076,0.5560975609756098,0.35443037974683544
112,person,3387.2969938498186,2135.595433962173,28.68181905407548,E0,0.0009914699064833205,113,110,120,0.3575949367088608,0.5365853658536586,0.379746835443038
113,person,7519.081918687663,595.1116655133703,7.680455193822073,E0,0.0005408145782844287,31,148,93,0.0981012658227848,0.7219512195121951,0.29430379746835444
115,person,2294.0185937234337,1467.3282712889834,21.39879679961394,E0,0.0008084468769938037,85,116,109,0.2689873417721519,0.5658536585365853,0.3449367088607595
116,person,4246.8641816672025,4518.582933087102,38.73828384313707,E0,0.0010258082150670267,132,111,123,0.4177215189873418,0.5414634146341464,0.38924050632911394
117,person,2253.2581204821,4683.437855510552,44.49503434198962,E0,0.001229137833206197,105,80,87,0.3322784810126582,0.3902439024390244,0.27531645569620256
118,person,1444.0407552127942,7264.699913870487,27.81219294332869,E0,0.001296038550778874,77,73,78,0.24367088607594936,0.35609756097560974,0.2468354430379747
119,person,3698.094129440098,1557.8748713788027,24.817494928307795,E0,0.0008680792122997812,104,121,129,0.3291139240506329,0.5902439024390244,0.40822784810126583
120,person,8858.022258667981,8522.600197999278,18.797590943905256,E0,0.0009583958364906293,58,82,80,0.18354430379746836,0.4,0.25316455696202533
121,person,5803.111518465652,3997.4688204256527,26.19012579325895,E0,0.0011770145183531819,128,88,125,0.4050632911392405,0.4292682926829268,0.39556962025316456
122,person,7101.170593863738,4080.833012944745,16.78430678192179,E0,0.0011077491066194779,100,96,109,0.31645569620253167,0.4682926829268293,0.3449367088607595
123,person,4058.8889054290976,8185.363971855244,30.61861125222475,E0,0.0009281606663109596,71,101,90,0.22468354430379747,0.4926829268292683,0.2848101265822785
125,person,6466.660487018239,4381.831367891495,21.888813369949524,E0,0.0011223264231668545,116,90,121,0.3670886075949367,0.43902439024390244,0.3829113924050633
126,person,2169.716566389729,4493.417646416589,43.46028697379165,E0,0.001043791860291603,104,95,98,0.3291139240506329,0.4634146341463415,0.310126582278481
127,person,6680.647691743908,2618.217789720483,17.008898474840887,E0,0.0010290214337056833,98,104,110,0.310126582278481,0.5073170731707317,0.34810126582278483
128,person,8317.307627349539,3737.485105887276,8.922327792377288,E0,0.0006750027309091252,36,116,87,0.11392405063291139,0.5658536585365853,0.27531645569620256
129,person,7420.879847945513,9624.676350475853,26.329388366274657,E0,0.0009012127361832698,67,80,86,0.2120253164556962,0.3902439024390244,0.2721518987341772
130,person,4807.972005165021,2082.206920488645,25.613730936662396,E0,0.0009930873408975573,127,119,143,0.40189873417721517,0.5804878048780487,0.4525316455696203
131,person,8431.404572285515,385.7355942414353,4.378883817401767,E0,0.000476153919053421,3,168,77,0.00949367088607595,0.8195121951219512,0.24367088607594936
132,person,929.9675973082412,6402.426285119297,29.386035700490805,E0,0.0013112999376708036,59,70,72,0.18670886075949367,0.34146341463414637,0.22784810126582278
133,person,6923.869471101085,7812.471265670643,31.522682668939193,E0,0.0010557599604791594,105,95,106,0.3322784810126582,0.4634146341463415,0.33544303797468356
134,person,6028.947702571535,9178.408134762662,30.566690488948108,E0,0.0010129910440853942,84,76,85,0.26582278481012656,0.37073170731707317,0.2689873417721519
135,person,3802.333436235507,9765.95178977592,21.20783417959527,E0,0.0008338664255555852,48,90,81,0.1518987341772152,0.43902439024390244,0.2563291139240506
136,person,5788.736516936221,6962.528039559691,32.065664441215155,E0,0.001052757350630987,129,95,115,0.40822784810126583,0.4634146341463415,0.3639240506329114
137,person,220.36427349609644,6710.4991826184905,20.133893997517195,E0,0.0013262998193231392,43,55,57,0.1360759493670886,0.2682926829268293,0.18037974683544303
138,person,7256.112925637121,3367.736843613593,14.650360415463105,E0,0.0009914908889875962,87,102,106,0.27531645569620256,0.4975609756097561,0.33544303797468356
139,person,7684.088603318384,1490.5258383996488,8.970874010442955,E0,0.0005919597797985482,36,143,97,0.11392405063291139,0.697560975609756,0.3069620253164557
140,person,299.75677513404906,7221.372616925412,18.334246189848496,E0,0.0011046546502535318,42,67,63,0.13291139240506328,0.32682926829268294,0.19936708860759494
141,person,7211.014996241318,2293.098066874889,13.050365628450836,E0,0.0010046053582385094,71,89,89,0.22468354430379747,0.43414634146341463,0.28164556962025317
143,person,5100.273992244757,8380.28194060154,31.738152225363788,E0,0.0009775385566526784,87,95,87,0.27531645569620256,0.4634146341463415,0.27531645569620256
144,person,1610.052966225689,1247.1660120085492,16.972279043996085,E0,0.0007738988122055828,72,111,92,0.22784810126582278,0.5414634146341464,0.2911392405063291
145,person,1711.3946112735523,1686.6836947847096,20.138914669254387,E0,0.0008239678720992834,75,111,95,0.23734177215189872,0.5414634146341464,0.30063291139240506
146,person,3089.9501083353975,2302.941372821011,29.65683482768291,E0,0.0010701201323105169,114,103,115,0.36075949367088606,0.5024390243902439,0.3639240506329114
147,person,5712.85205609639,7867.547628275001,33.307864442469615,E0,0.0010335859759737463,114,96,93,0.36075949367088606,0.4682926829268293,0.29430379746835444
148,person,997.1985392199612,8049.987104878494,19.14915120012005,E0,0.0011485091143336303,57,72,73,0.18037974683544303,0.35121951219512193,0.2310126582278481
149,person,1421.3356982070236,1445.485595967605,17.129440531965002,E0,0.0007699531396978037,69,109,95,0.21835443037974683,0.5317073170731708,0.30063291139240506
150,person,2258.9026007014936,4669.975919872779,44.47419128821638,E0,0.001235399231010411,105,79,87,0.3322784810126582,0.3853658536585366,0.27531645569620256
151,person,705.9685322684262,9256.466769653634,11.913980345919711,E0,0.001059370227611852,38,61,58,0.12025316455696203,0.2975609756097561,0.18354430379746836
152,person,8339.479818722137,3155.6947281568127,8.226071938963823,E0,0.0006411276240036281,34,118,82,0.10759493670886076,0.5756097560975609,0.25949367088607594
153,person,8911.431478668774,9082.104431480666,17.741986131270856,E0,0.0008671732846857179,51,82,75,0.16139240506329114,0.4,0.23734177215189872
154,person,1594.772365324182,821.5057562332528,14.617288042502969,E0,0.0007105742838909654,65,112,91,0.20569620253164558,0.5463414634146342,0.2879746835443038
155,person,1575.8740847318863,8866.871842450879,18.005788208126344,E0,0.001542379850060858,54,55,68,0.17088607594936708,0.2682926829268293,0.21518987341772153
156,person,8498.627400733325,1046.3381243871706,5.116332892288061,E0,0.00048097287328312705,7,158,80,0.022151898734177215,0.7707317073170732,0.25316455696202533
157,person,3202.818940056421,128.49741494738055,15.441181148356254,E0,0.000756910083645197,81,109,107,0.2563291139240506,0.5317073170731708,0.33860759493670883
158,person,3846.9642601653463,7919.1053174629615,31.67511003117071,E0,0.0009601931753114854,73,99,94,0.2310126582278481,0.48292682926829267,0.2974683544303797
159,person,8545.254429140214,248.06576184789657,3.898860409425267,E0,0.00047409492844014084,1,175,75,0.0031645569620253164,0.8536585365853658,0.23734177215189872
161,person,1061.3742046335374,3216.129347747915,26.43967929228903,E0,0.0009593808604176251,80,85,89,0.25316455696202533,0.4146341463414634,0.28164556962025317
162,person,3793.7275552839146,4569.309170259801,41.68872716008039,E0,0.0009924522970893661,134,112,110,0.4240506329113924,0.5463414634146342,0.34810126582278483
163,person,5514.5107322111335,9737.06119155603,25.940487659806102,E0,0.0015452893016343454,63,51,66,0.19936708860759494,0.24878048780487805,0.2088607594936709
164,person,6690.359117238894,8948.744575058457,31.882335137344352,E0,0.0011780198418221552,85,69,84,0.2689873417721519,0.33658536585365856,0.26582278481012656
165,person,5012.4604478587335,6179.501231970847,34.37406292695977,E0,0.001165307839913384,122,82,89,0.3860759493670886,0.4,0.28164556962025317
166,person,2282.7588941299905,4600.65568994869,44.33057164910752,E0,0.0010786341720330347,107,89,96,0.33860759493670883,0.43414634146341463,0.3037974683544304
167,person,3528.7828016629765,1871.7831705884269,26.89841077393347,E0,0.0009052955851937426,110,121,125,0.34810126582278483,0.5902439024390244,0.39556962025316456
168,person,2998.9442355338992,9214.112512560445,22.01341511919688,E0,0.0009510139458168404,57,87,80,0.18037974683544303,0.424390243902439,0.25316455696202533
169,person,597.0514408705618,386.8715762922293,8.641250903006437,E0,0.0006030946836133959,47,110,79,0.14873417721518986,0.5365853658536586,0.25
171,person,9925.945838319967,5601.470932163927,4.592583917299046,E0,0.0005391362222929446,12,127,63,0.0379746835443038,0.6195121951219512,0.19936708860759494
172,person,6071.981980190533,1185.901804749494,15.88956328295426,E0,0.0009845654485139037,90,111,112,0.2848101265822785,0.5414634146341464,0.35443037974683544
173,person,4822.230273159207,3165.9485280706035,30.51661522761381,E0,0.0010821611068135974,148,112,153,0.46835443037974683,0.5463414634146342,0.48417721518987344
174,person,3897.148319558557,9203.722290703354,24.754997389381348,E0,0.0008771439808329907,60,96,87,0.189873417721519,0.4682926829268293,0.27531645569620256
175,person,6410.2475257168635,7924.449907170044,33.04961457632341,E0,0.0010460273137298877,114,95,108,0.36075949367088606,0.4634146341463415,0.34177215189873417
176,person,143.66981341322082,4032.180527248952,21.367179063262256,E0,0.0008263047286174909,47,89,81,0.14873417721518986,0.43414634146341463,0.2563291139240506
177,person,6255.784465538083,2969.892102647833,20.659966967559985,E0,0.001098422035376455,119,103,122,0.37658227848101267,0.5024390243902439,0.3860759493670886
178,person,4851.535781584,1969.200323669923,24.872122672987985,E0,0.0010265781896272805,126,113,140,0.3987341772151899,0.551219512195122,0.4430379746835443
179,person,2972.298698460707,2154.6808521313687,28.369078475560652,E0,0.0009987587741066854,109,110,115,0.3449367088607595,0.5365853658536586,0.3639240506329114
180,person,9313.91241305789,9633.156686722628,12.7049272462344,E0,0.0007325004896548044,40,87,72,0.12658227848101267,0.424390243902439,0.22784810126582278
181,person,8093.240679627502,1920.804472881834,7.883125040636398,E0,0.0005752288129449297,26,140,91,0.08227848101265822,0.6829268292682927,0.2879746835443038
182,person,2802.122014943054,4912.874319579954,45.82578804940693,E0,0.0010488146694546982,118,101,100,0.37341772151898733,0.4926829268292683,0.31645569620253167
183,person,8649.62085595867,2519.326565745935,6.269665750937094,E0,0.0005516480776177728,19,153,83,0.060126582278481014,0.7463414634146341,0.2626582278481013
184,person,3410.824766196844,1258.8844898447503,22.74414271281174,E0,0.000848734508154887,101,120,118,0.31962025316455694,0.5853658536585366,0.37341772151898733
185,person,2841.0454148539266,9852.814689355915,17.964971758050147,E0,0.0008353939349010136,45,84,77,0.14240506329113925,0.4097560975609756,0.24367088607594936
186,person,7889.200318937414,523.8696268076782,6.226776516062314,E0,0.0004915679566010851,16,160,88,0.05063291139240506,0.7804878048780488,0.27848101265822783
187,person,1818.17670616934,8236.400675044944,23.047682720045387,E0,0.0012908278522794536,68,76,85,0.21518987341772153,0.37073170731707317,0.2689873417721519
188,person,4919.407631421498,8545.302936687933,30.76407541247023,E0,0.0008966959381643478,79,96,88,0.25,0.4682926829268293,0.27848101265822783
189,person,5131.944526475769,9147.711992702763,28.55650522502491,E0,0.0008665136176877323,68,87,83,0.21518987341772153,0.424390243902439,0.2626582278481013
190,person,6391.229503282408,9149.693097328452,31.093993007867873,E0,0.0010735890401420082,86,76,87,0.2721518987341772,0.37073170731707317,0.27531645569620256
192,person,9711.424685211668,9668.33403329083,9.641960032428324,E0,0.0006600171364958979,32,91,68,0.10126582278481013,0.44390243902439025,0.21518987341772153
193,person,9073.402747734655,6433.068199059027,10.7978169527286,E0,0.0007642314314238352,37,94,73,0.11708860759493671,0.4585365853658537,0.2310126582278481
195,person,2246.418780911665,9527.793086791706,17.57790985736123,E0,0.0009490226218472337,47,80,76,0.14873417721518986,0.3902439024390244,0.24050632911392406
196,person,4992.914297990564,1462.4642873076975,21.743582992574908,E0,0.0009292350794082968,114,129,132,0.36075949367088606,0.6292682926829268,0.4177215189873418
197,person,3131.7412849645143,3801.936439827475,40.722858753226966,E0,0.0010170246514315596,134,117,120,0.4240506329113924,0.5707317073170731,0.379746835443038
